code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
174014;CJK UNIFIED IDEOGRAPH-2A7BE;Lo;0;L;;;;;N;;;;;
174015;CJK UNIFIED IDEOGRAPH-2A7BF;Lo;0;L;;;;;N;;;;;
174016;CJK UNIFIED IDEOGRAPH-2A7C0;Lo;0;L;;;;;N;;;;;
174017;CJK UNIFIED IDEOGRAPH-2A7C1;Lo;0;L;;;;;N;;;;;
174018;CJK UNIFIED IDEOGRAPH-2A7C2;Lo;0;L;;;;;N;;;;;
174019;CJK UNIFIED IDEOGRAPH-2A7C3;Lo;0;L;;;;;N;;;;;
174020;CJK UNIFIED IDEOGRAPH-2A7C4;Lo;0;L;;;;;N;;;;;
174021;CJK UNIFIED IDEOGRAPH-2A7C5;Lo;0;L;;;;;N;;;;;
174022;CJK UNIFIED IDEOGRAPH-2A7C6;Lo;0;L;;;;;N;;;;;
174023;CJK UNIFIED IDEOGRAPH-2A7C7;Lo;0;L;;;;;N;;;;;
174024;CJK UNIFIED IDEOGRAPH-2A7C8;Lo;0;L;;;;;N;;;;;
174025;CJK UNIFIED IDEOGRAPH-2A7C9;Lo;0;L;;;;;N;;;;;
174026;CJK UNIFIED IDEOGRAPH-2A7CA;Lo;0;L;;;;;N;;;;;
174027;CJK UNIFIED IDEOGRAPH-2A7CB;Lo;0;L;;;;;N;;;;;
174028;CJK UNIFIED IDEOGRAPH-2A7CC;Lo;0;L;;;;;N;;;;;
174029;CJK UNIFIED IDEOGRAPH-2A7CD;Lo;0;L;;;;;N;;;;;
174030;CJK UNIFIED IDEOGRAPH-2A7CE;Lo;0;L;;;;;N;;;;;
174031;CJK UNIFIED IDEOGRAPH-2A7CF;Lo;0;L;;;;;N;;;;;
174032;CJK UNIFIED IDEOGRAPH-2A7D0;Lo;0;L;;;;;N;;;;;
174033;CJK UNIFIED IDEOGRAPH-2A7D1;Lo;0;L;;;;;N;;;;;
174034;CJK UNIFIED IDEOGRAPH-2A7D2;Lo;0;L;;;;;N;;;;;
174035;CJK UNIFIED IDEOGRAPH-2A7D3;Lo;0;L;;;;;N;;;;;
174036;CJK UNIFIED IDEOGRAPH-2A7D4;Lo;0;L;;;;;N;;;;;
174037;CJK UNIFIED IDEOGRAPH-2A7D5;Lo;0;L;;;;;N;;;;;
174038;CJK UNIFIED IDEOGRAPH-2A7D6;Lo;0;L;;;;;N;;;;;
174039;CJK UNIFIED IDEOGRAPH-2A7D7;Lo;0;L;;;;;N;;;;;
174040;CJK UNIFIED IDEOGRAPH-2A7D8;Lo;0;L;;;;;N;;;;;
174041;CJK UNIFIED IDEOGRAPH-2A7D9;Lo;0;L;;;;;N;;;;;
174042;CJK UNIFIED IDEOGRAPH-2A7DA;Lo;0;L;;;;;N;;;;;
174043;CJK UNIFIED IDEOGRAPH-2A7DB;Lo;0;L;;;;;N;;;;;
174044;CJK UNIFIED IDEOGRAPH-2A7DC;Lo;0;L;;;;;N;;;;;
174045;CJK UNIFIED IDEOGRAPH-2A7DD;Lo;0;L;;;;;N;;;;;
174046;CJK UNIFIED IDEOGRAPH-2A7DE;Lo;0;L;;;;;N;;;;;
174047;CJK UNIFIED IDEOGRAPH-2A7DF;Lo;0;L;;;;;N;;;;;
174048;CJK UNIFIED IDEOGRAPH-2A7E0;Lo;0;L;;;;;N;;;;;
174049;CJK UNIFIED IDEOGRAPH-2A7E1;Lo;0;L;;;;;N;;;;;
174050;CJK UNIFIED IDEOGRAPH-2A7E2;Lo;0;L;;;;;N;;;;;
174051;CJK UNIFIED IDEOGRAPH-2A7E3;Lo;0;L;;;;;N;;;;;
174052;CJK UNIFIED IDEOGRAPH-2A7E4;Lo;0;L;;;;;N;;;;;
