code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
184217;CJK UNIFIED IDEOGRAPH-2CF99;Lo;0;L;;;;;N;;;;;
184218;CJK UNIFIED IDEOGRAPH-2CF9A;Lo;0;L;;;;;N;;;;;
184219;CJK UNIFIED IDEOGRAPH-2CF9B;Lo;0;L;;;;;N;;;;;
184220;CJK UNIFIED IDEOGRAPH-2CF9C;Lo;0;L;;;;;N;;;;;
184221;CJK UNIFIED IDEOGRAPH-2CF9D;Lo;0;L;;;;;N;;;;;
184222;CJK UNIFIED IDEOGRAPH-2CF9E;Lo;0;L;;;;;N;;;;;
184223;CJK UNIFIED IDEOGRAPH-2CF9F;Lo;0;L;;;;;N;;;;;
184224;CJK UNIFIED IDEOGRAPH-2CFA0;Lo;0;L;;;;;N;;;;;
184225;CJK UNIFIED IDEOGRAPH-2CFA1;Lo;0;L;;;;;N;;;;;
184226;CJK UNIFIED IDEOGRAPH-2CFA2;Lo;0;L;;;;;N;;;;;
184227;CJK UNIFIED IDEOGRAPH-2CFA3;Lo;0;L;;;;;N;;;;;
184228;CJK UNIFIED IDEOGRAPH-2CFA4;Lo;0;L;;;;;N;;;;;
184229;CJK UNIFIED IDEOGRAPH-2CFA5;Lo;0;L;;;;;N;;;;;
184230;CJK UNIFIED IDEOGRAPH-2CFA6;Lo;0;L;;;;;N;;;;;
184231;CJK UNIFIED IDEOGRAPH-2CFA7;Lo;0;L;;;;;N;;;;;
184232;CJK UNIFIED IDEOGRAPH-2CFA8;Lo;0;L;;;;;N;;;;;
184233;CJK UNIFIED IDEOGRAPH-2CFA9;Lo;0;L;;;;;N;;;;;
184234;CJK UNIFIED IDEOGRAPH-2CFAA;Lo;0;L;;;;;N;;;;;
184235;CJK UNIFIED IDEOGRAPH-2CFAB;Lo;0;L;;;;;N;;;;;
184236;CJK UNIFIED IDEOGRAPH-2CFAC;Lo;0;L;;;;;N;;;;;
184237;CJK UNIFIED IDEOGRAPH-2CFAD;Lo;0;L;;;;;N;;;;;
184238;CJK UNIFIED IDEOGRAPH-2CFAE;Lo;0;L;;;;;N;;;;;
184239;CJK UNIFIED IDEOGRAPH-2CFAF;Lo;0;L;;;;;N;;;;;
184240;CJK UNIFIED IDEOGRAPH-2CFB0;Lo;0;L;;;;;N;;;;;
184241;CJK UNIFIED IDEOGRAPH-2CFB1;Lo;0;L;;;;;N;;;;;
184242;CJK UNIFIED IDEOGRAPH-2CFB2;Lo;0;L;;;;;N;;;;;
184243;CJK UNIFIED IDEOGRAPH-2CFB3;Lo;0;L;;;;;N;;;;;
184244;CJK UNIFIED IDEOGRAPH-2CFB4;Lo;0;L;;;;;N;;;;;
184245;CJK UNIFIED IDEOGRAPH-2CFB5;Lo;0;L;;;;;N;;;;;
184246;CJK UNIFIED IDEOGRAPH-2CFB6;Lo;0;L;;;;;N;;;;;
184247;CJK UNIFIED IDEOGRAPH-2CFB7;Lo;0;L;;;;;N;;;;;
